job_id,title_clean,company,job_family,jf_domain,jf_subdomain,seniority,city,company_type,n_skills,cluster_id
topcv:2137813,Data Analyst - Junior Up,CÔNG TY CỔ PHẦN BLACKGEMS GLOBAL,DATA_ANALYST,Analytics,Data Analysis & BI,Junior,Hà Nội,unknown,15,6
topcv:2143275,Lead Data Analyst,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ BZISOFT,DATA_ANALYST,Analytics,Data Analysis & BI,Lead,Hà Nội,tech_software,10,6
topcv:2149587,Junior Data Analytics,CÔNG TY CỔ PHẦN CÔNG NGHỆ UPBASE,DATA_ANALYST,Analytics,Data Analysis & BI,Junior,Hà Nội,tech_software,6,6
topcv:2169714,Data Analyst,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,DATA_ANALYST,Analytics,Data Analysis & BI,Lead,Hà Nội,tech_software,7,6
topcv:2171572,Data Analyst - Từ 2 Năm Kinh Nghiệm - Thu Nhập Hấp Dẫn - Làm Việc Tại Hà Nội,Công ty Cổ phần Quảng cáo FPT Adtrue,DATA_ANALYST,Analytics,Data Analysis & BI,Mid,Hà Nội,media_gaming,12,6
topcv:2172546,Data Analyst,Kamereo,DATA_ANALYST,Analytics,Data Analysis & BI,Junior,Hà Nội,ecommerce,21,6
topcv:2175073,Data Analyst,CÔNG TY TNHH BEYONDSOFT TECHNOLOGY (VIETNAM),DATA_ANALYST,Analytics,Data Analysis & BI,Mid,Hồ Chí Minh,tech_software,12,6
topcv:2176140,Intern Data Analyst,Công ty TNHH Dịch vụ công nghệ TP,DATA_ANALYST,Analytics,Data Analysis & BI,Intern,Hà Nội,tech_software,10,6
topcv:2176675,Senior/Expert Data Analyst,Pro Công ty CP Kinh doanh F88,DATA_ANALYST,Analytics,Data Analysis & BI,Senior,Hà Nội,bank_finance,15,6
topcv:2180185,Data Analyst,Unimob Studio,DATA_ANALYST,Analytics,Data Analysis & BI,Mid,Hà Nội,media_gaming,10,6
topcv:2181710,Data Analyst Team Leader,CÔNG TY CỔ PHẦN CÔNG NGHỆ UPBASE,DATA_ANALYST,Analytics,Data Analysis & BI,Lead,Hà Nội,tech_software,6,6
topcv:2183411,Lead Phân Tích Dữ Liệu,CÔNG TY CỔ PHẦN CÔNG NGHỆ SICIX,DATA_ANALYST,Analytics,Data Analysis & BI,Lead,Hà Nội,tech_software,11,6
topcv:2184043,Lead Data Analyst,Công ty TNHH Dịch vụ công nghệ TP,DATA_ANALYST,Analytics,Data Analysis & BI,Lead,Hà Nội,tech_software,9,6
topcv:2187784,Data Analyst,Công ty Cổ phần Công nghệ KiotViet,DATA_ANALYST,Analytics,Data Analysis & BI,Mid,Hà Nội,tech_software,12,6
topcv:2193960,Data Analyst Lead - Dự Án Bộ Công Thương,Công ty TNHH Giải pháp Phân tích dữ liệu Insight Data,DATA_ANALYST,Analytics,Data Analysis & BI,Lead,Hà Nội,tech_software,7,6
topcv:2195268,Data Analyst,CÔNG TY TNHH CÔNG NGHỆ NHẬN THỨC MÁY HORUS AI,DATA_ANALYST,Analytics,Data Analysis & BI,Mid,Hà Nội,tech_software,16,6
topcv:2198830,Trưởng Nhóm Phân Tích Dữ Liệu,IZISolution,DATA_ANALYST,Analytics,Data Analysis & BI,Lead,Hà Nội,tech_software,15,6
topdev:2104537,Chuyên Gia Phân tích dữ liệu và xây dựng mô hình phát hiện gian lận - Khối Quản trị rủi ro,MBBANK,DATA_ANALYST,Analytics,Data Analysis & BI,Senior,Hà Nội,bank_finance,7,6
vietnamworks:2039989,Senior Data Analyst,Công Ty Cổ Phần Chứng Khoán SSI,DATA_ANALYST,Analytics,Data Analysis & BI,Senior,Hà Nội,bank_finance,6,6
vietnamworks:2058608,CRM Data Analytics Manager,Abbott,DATA_ANALYST,Analytics,Data Analysis & BI,Manager,Hồ Chí Minh,healthcare_pharma,2,6
vietnamworks:2059023,Chuyên Viên Phân Tích Khách Hàng Doanh Nghiệp - Business Customer Data Analyst - Khối Dữ Liệu,NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK,DATA_ANALYST,Analytics,Data Analysis & BI,Junior,Hà Nội,bank_finance,7,6
vietnamworks:2060327,Senior Data Analyst,Bosch Global Software Technologies Company Limited,DATA_ANALYST,Analytics,Data Analysis & BI,Senior,Hồ Chí Minh,tech_software,9,6
vietnamworks:2063581,Data Operations Analyst,OrgScale Recruitment Sdn Bhd,DATA_ANALYST,Analytics,Data Analysis & BI,Junior,Hà Nội,recruitment_agency,8,6
vietnamworks:2063904,Chuyên Viên Cao Cấp - Dự Báo,Công Ty Cổ Phần Vàng Bạc Đá Quý Phú Nhuận (PNJ),DATA_ANALYST,Analytics,Data Analysis & BI,Senior,Hồ Chí Minh,retail_consumer,3,6
vietnamworks:2067246,HR Data Analyst,Công Ty Cổ Phần Nhựa Tái Chế Duy Tân,DATA_ANALYST,Analytics,Data Analysis & BI,Mid,,manufacturing,5,6
careerviet:35C79FD1,Data Engineer,Viet Thai International,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hồ Chí Minh,unknown,16,6
itviec:66c3cc18-dc11-4f9a-9c7f-9a10318e4424,Data Engineer - Data Division,MB Bank,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,bank_finance,10,6
topcv:1918050,Data Engineer,SVTECH,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Junior,Hà Nội,tech_software,12,6
topcv:2124490,Data Engineer Lead,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Lead,Hà Nội,tech_software,11,6
vietnamworks:2058663,Financial Information Management & Data Engineering Manager,United Overseas Bank (Vietnam) Limited (UOB),DATA_ENGINEER,Data Engineering,Pipelines & Platform,Manager,Hồ Chí Minh,bank_finance,8,6
vietnamworks:2058854,Kỹ Sư Dữ Liệu - Data Engineer - Khối Dữ Liệu,NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Junior,Hà Nội,bank_finance,3,6
careerviet:35C7A4A0,Chuyên Viên Cao Cấp/ Chuyên Gia Quản Trị Dữ Liệu MIS & Hiệu Suất Kinh Doanh – Bộ phận BFM,Công Ty CP Chứng Khoán VNDIRECT,DATA_GOVERNANCE,Governance & Architecture,Governance & Architecture,Senior,Hà Nội,bank_finance,20,6
vietnamworks:2062926,Chuyên viên Quản lý Dữ liệu Sản phẩm,Công ty Cổ phần Tập đoàn Golden Gate,DATA_GOVERNANCE,Governance & Architecture,Governance & Architecture,Mid,Hà Nội,retail_consumer,5,6
vietnamworks:2064578,IT Director,Công Ty Cổ Phần Uniben,DATA_GOVERNANCE,Governance & Architecture,Governance & Architecture,Manager,Hồ Chí Minh,unknown,7,6
careerviet:35C6F4D1,Trưởng Bộ phận Tài chính,BVBank - Ngân hàng Bản Việt,DATA_LEADERSHIP,Data Leadership,Leadership,Manager,Hồ Chí Minh,bank_finance,14,6
careerviet:35C76EC0,Data Analytics Manager,Công Ty Cổ Phần Tập Đoàn TH,DATA_LEADERSHIP,Data Leadership,Leadership,Manager,Hà Nội,unknown,11,6
careerviet:35C79F07,Data Manager,RED2 DIGITAL,DATA_LEADERSHIP,Data Leadership,Leadership,Manager,Hồ Chí Minh,tech_software,17,6
glints:e6051f56-2783-46d9-8f00-96e82841c234,Data Analysis Leader,CÔNG TY TNHH TMT SEN VÀNG VIỆT NAM,DATA_LEADERSHIP,Data Leadership,Leadership,Lead,,unknown,18,6
careerviet:35C702C1,Senior Data Scientist,CÔNG TY TNHH GALAXY DIGITAL HOLDINGS,DATA_SCIENTIST,AI / Machine Learning,Data / Decision Science,Senior,Hồ Chí Minh,tech_software,14,6
glints:3a8effd9-3c92-455e-baf3-bf70d32b509b,Senior Data Scientist,SSI DIGITAL TECHNOLOGY JOINT STOCK COMPANY,DATA_SCIENTIST,AI / Machine Learning,Data / Decision Science,Senior,,tech_software,16,6
itviec:ad09b1e1-0bb6-4a8b-a429-4266b5f5e190,Thực tập sinh Khoa học Dữ liệu,VCS Viet Nam,DATA_SCIENTIST,AI / Machine Learning,Data / Decision Science,Intern,Hà Nội,unknown,22,6
itviec:ada5f2d6-d4f1-451a-9643-e9c5889aa46b,Senior Data Scientist,SSI Securities Corporation,DATA_SCIENTIST,AI / Machine Learning,Data / Decision Science,Senior,Hà Nội,bank_finance,18,6
itviec:cf576ecd-a2bb-4e1c-99f3-9d49d550ef37,Data Scientist - Data Division,MB Bank,DATA_SCIENTIST,AI / Machine Learning,Data / Decision Science,Mid,Hà Nội,bank_finance,19,6
topcv:2147404,Data Scientist,CÔNG TY CỔ PHẦN TOH GROUP,DATA_SCIENTIST,AI / Machine Learning,Data / Decision Science,Senior,Hà Nội,unknown,11,6
topcv:2184405,Data Scientist Expert - Hà Nội - TA150,Vpbank,DATA_SCIENTIST,AI / Machine Learning,Data / Decision Science,Senior,Hà Nội,bank_finance,10,6
topcv:2195903,Chuyên Viên Khoa Học Dữ Liệu,CÔNG TY CỔ PHẦN CÔNG NGHỆ VCS VIỆT NAM,DATA_SCIENTIST,AI / Machine Learning,Data / Decision Science,Mid,Hà Nội,tech_software,20,6
vietnamworks:2058853,Chuyên Viên Cao Cấp Khoa Học Dữ Liệu - Data Scientist - Khối Dữ Liệu,NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK,DATA_SCIENTIST,AI / Machine Learning,Data / Decision Science,Senior,Hà Nội,bank_finance,7,6
vietnamworks:2063117,AI & Revenue Intelligence Lead,WOWSUITE SOFTWARE,DATA_SCIENTIST,AI / Machine Learning,Data / Decision Science,Manager,Hồ Chí Minh,tech_software,4,6
careerviet:35C7316F,IT Senior Machine Learning Engineer,Dai-ichi Life Việt Nam,ML_ENGINEER,AI / Machine Learning,ML Engineering,Senior,Hồ Chí Minh,bank_finance,4,6
vietnamworks:2062369,Gaming Analyst,The Grand Ho Tram,PRODUCT_ANALYST,Analytics,Business / Domain Analysis,Mid,Hồ Chí Minh,unknown,2,6
careerviet:35C71763,Senior Risk Modelling Development Specialist,FE CREDIT,RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Senior,Hồ Chí Minh,bank_finance,11,6
careerviet:35C72622,Chuyên viên cấp cao/Chuyên gia Phòng Quản trị Mô hình và Danh mục - Khối Quản trị rủi ro,Ngân Hàng TMCP Quốc Dân (NCB),RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Senior,Hà Nội,bank_finance,10,6
careerviet:35C74581,Chuyên gia Kiểm toán Công nghệ thông tin,CÔNG TY TÀI CHÍNH TÍN DỤNG TIÊU DÙNG TNHH MTV AEON,RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Senior,Hà Nội,bank_finance,10,6
careerviet:35C74D30,RISK MODELING SUPPERVISOR,Công Ty Tài Chính Mirae Asset (Việt Nam),RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Mid,Hồ Chí Minh,bank_finance,11,6
topcv:2192246,Chuyên Viên Mô Hình Rủi Ro - Data Science & Risk Modeling Spealist - Khối Quản Trị Rủi Ro,Nganhangthuongmaicophanquandoi,RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Mid,Hà Nội,bank_finance,10,6
topcv:2192249,"Chuyên Viên Cao Cấp, Chuyên Gia Kiểm Định Mô Hình Kinh Doanh - Senior Business Model Validation Analyst - Khối Dữ Liệu",Nganhangthuongmaicophanquandoi,RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Senior,Hà Nội,bank_finance,14,6
topdev:2106123,Chuyên viên - Phòng Giám sát giao dịch và Quản lý rủi ro - Risk Management - Khối Vận hành,MBBANK,RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Lead,Hà Nội,bank_finance,8,6
vietnamworks:2036452,Assistant Credit Risk Analytics Manager,Shinhan Vietnam Finance Company (Shinhan Finance),RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Manager,Hồ Chí Minh,bank_finance,5,6
vietnamworks:2059019,Chuyên Viên Cao Cấp - Phòng Tài Chính - Khối Tài Chính Kế Toán,NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK,RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Senior,Hà Nội,bank_finance,3,6
vietnamworks:2061155,"Chuyên viên, Chuyên viên cao cấp Xây dựng Mô hình rủi ro - Risk Modeling Specialist, Senior Specialist - Khối Quản trị rủi ro",NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK,RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Senior,Hà Nội,bank_finance,3,6
vietnamworks:2064181,Chuyên viên Mô hình rủi ro - Data Science & Risk Modeling Spealist - Khối Quản trị rủi ro,NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK,RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Junior,Hà Nội,bank_finance,6,6
vietnamworks:2066686,_Chuyên Viên Kiểm Định Mô Hình Rủi Ro Tín Dụng,Ngân Hàng TMCP Ngoại Thương Việt Nam - Vietcombank,RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Junior,Hà Nội,bank_finance,4,6
vietnamworks:2068697,Chuyên Viên - Phòng Giám Sát Giao Dịch và Quản Lý Rủi Ro - Risk Management - Khối Vận Hành,NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK,RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Lead,Hồ Chí Minh,bank_finance,6,6
careerviet:35C6FEF4,Chuyên viên chính/cao cấp Lập trình AI - Khối Công nghệ Thông tin,Ngân Hàng TMCP Tiên Phong (TPBank),AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Senior,Hà Nội,bank_finance,9,7
careerviet:35C71798,Senior AI Engineer,CÔNG TY CỔ PHẦN DƯỢC PHẨM FPT LONG CHÂU,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Senior,Hồ Chí Minh,retail_consumer,8,7
careerviet:35C73298,- AI ENGINEER,Shinhan Bank Vietnam,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Mid,Hồ Chí Minh,bank_finance,10,7
careerviet:35C742E5,Senior AI Engineer,DIGI-TEXX Vietnam,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Senior,Hồ Chí Minh,unknown,8,7
careerviet:35C7B077,KỸ SƯ AI NGÔN NGỮ LỚN,Tổng công ty Xây dựng số 1 – CTCP,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Mid,Hồ Chí Minh,real_estate_construction,12,7
glints:288fdff6-5a5e-4895-96e8-c7d248f40611,AI engineer,Step Up English,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Mid,,education,7,7
glints:472de950-1ec1-47f7-8df2-60ad2c88fc07,AI Engineer,BIN CORPORATION GROUP,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Junior,,unknown,7,7
glints:53836aa5-b450-44ef-8756-7faf370cb344,AI Engineer,Mileon,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Junior,,unknown,6,7
glints:63d8cedb-473c-4fb2-b218-ff1ecc4e3389,AI Engineer Executive,Công ty TNHH Reputyze Asia,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Junior,,unknown,5,7
glints:69cdc652-a013-46e1-a789-c2f9e14b5f97,ML/AI Engineer,Viettel Cyber Security,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Mid,,tech_software,16,7
glints:73be62a3-a3c4-48c7-9369-2dd85d4b05f8,"AI Engineer/AI Solutions Engineer|Python, RAG, LLM, AI Agents",Step Up English,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Mid,,education,10,7
glints:94a39ba7-cf29-495e-9301-c1e51b5b6a3f,AI Solutions Engineer,Công ty TNHH Sản xuất dịch vụ Prime,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Mid,,manufacturing,24,7
glints:a5011858-7e9b-441f-9da2-c1e7e3bfd53c,AI Engineer Intern,Công ty Cổ phần Innotech Việt Nam,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Intern,,tech_software,11,7
glints:d53845ee-66df-4d37-a7d3-c839fc60e4c2,AI ENGINEER – GEN AI,Viettel Cyber Security,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Mid,,tech_software,13,7
glints:ec176b5f-9136-4848-bf27-bec6f7864606,AI ENGINEER,Công Ty Tnhh Tin Học & Dịch Vụ Nam Long,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Mid,,tech_software,4,7
glints:fe2098e7-18e4-4132-80de-726eaf310e13,Applied AI Engineer,CÔNG TY CỔ PHẦN CÔNG NGHỆ BYTE,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Junior,,tech_software,10,7
itviec:02e74bdb-b122-4d3b-bc6e-5a76af2311e5,AI Engineer,Bolt Tech,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Junior,Hà Nội,tech_software,13,7
itviec:03361dda-bcbe-44ff-870e-040e2bb9621e,AI Software Engineer,MB Bank,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Junior,Hà Nội,bank_finance,18,7
itviec:0e8f0a36-e8f3-4c39-beca-3e49614b7b93,Agentic Engineer,MB Bank,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Junior,Hà Nội,bank_finance,18,7
itviec:1b821c23-2441-44c0-b530-53f37fb5526b,AI Solution Architect- Up to 50M,Sunteco,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Mid,Hà Nội,unknown,19,7
itviec:1d74085f-ea56-4a6d-bb9e-dd70e807774a,AI-Integrated Cad Automation Engineer,Công ty TNHH Peregrine Management Việt Nam,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Mid,Hà Nội,tech_software,7,7
itviec:210e0d33-2899-4caf-814a-43289ba98985,Machine Learning/AI Engineer,Chotot,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Senior,Hồ Chí Minh,ecommerce,12,7
itviec:254da14e-95fa-4c92-845d-dad0dbb45827,C# Developer,Scandinavian Software Park,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Senior,Hà Nội,tech_software,5,7
itviec:25abc8c4-f77b-4854-8f43-18119bafdaea,Senior AI Engineer,PNJ,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Senior,Hồ Chí Minh,retail_consumer,11,7
itviec:25e39947-7ca0-4f2e-ba3b-4275dcdea63d,Middle AI Engineer,GON TECH,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Mid,Hồ Chí Minh,tech_software,16,7
itviec:26884de5-043d-4a98-a70f-66a4019bd0df,"Fullstack Engineer - Java, NodeJS, AI",CÔNG TY CỔ PHẦN TẬP ĐOÀN CÔNG NGHỆ & TÀI CHÍNH NOBLEX,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Mid,Hà Nội,tech_software,20,7
itviec:2c9207c0-8641-438b-989c-df410a9d22a6,Senior AI Expert,MB Bank,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Senior,Hà Nội,bank_finance,7,7
itviec:2df43cad-8be0-4a89-815a-1b220520d3a6,Mid/Sr AI Engineer,Công ty Cổ phần Xây dựng và Nội thất Remak,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Senior,Hà Nội,real_estate_construction,7,7
itviec:33681cfa-44cf-4731-8daa-f83ab97c2bcb,Lead AI Engineer,New Ocean IS,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Lead,Hồ Chí Minh,unknown,22,7
itviec:401a88be-56f5-455f-a824-d9f1b4e03c75,Agentic AI Developer,METUB Việt Nam,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Unknown,Hồ Chí Minh,media_gaming,3,7
itviec:46f7621d-be0d-400e-8e19-63d6c3ceb68f,AI Engineer,ABBANK,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Senior,Hà Nội,bank_finance,9,7
itviec:4e4494e2-9d2d-4b9e-bb7b-aa8175a3a545,Tập sự tiềm năng – AI Engineer,Ngân hàng TMCP Tiên Phong | TPBank,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Mid,Hà Nội,bank_finance,9,7
itviec:5101dc96-ee36-4c7b-93fe-646043517b1f,AI Developer,Ngân hàng TMCP Phương Đông | OCB,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Mid,Hồ Chí Minh,bank_finance,11,7
itviec:5d8c0db2-b92a-45d4-8d56-b5f74dbcc059,Middle/ Senior AI Engineer,ST Engineering,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Senior,Hồ Chí Minh,manufacturing,7,7
itviec:676f5d4f-5a23-446c-9dcc-4db57f032c48,Engineering Lead,Skylink Labs,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Lead,Hồ Chí Minh,tech_software,8,7
itviec:715c38e0-ab65-4b73-af64-9d6edfab5ce9,AI Engineer,Lac Viet Computing Corporation,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Junior,Hồ Chí Minh,tech_software,8,7
itviec:7e055aef-82ae-4a20-976d-25ba8d4e7d34,Full-stack Developer,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Senior,Hà Nội,tech_software,17,7
itviec:7e80830a-7bf8-46e8-955e-28d9b8ba10fd,Applied AI Research Engineer,CÔNG TY TNHH NANYANG BIOLOGICS VIỆT NAM,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Senior,Hà Nội,healthcare_pharma,4,7
itviec:7f0f5d2a-9d77-438a-89d6-c34d49027b6c,AI Technical Leader,FPT IS,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Lead,Hà Nội,tech_software,10,7
itviec:9b37d1a5-d393-4c65-a4c1-092fe80e43b6,AI-Augmented Software Engineer,HQSOFT,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Senior,Hồ Chí Minh,tech_software,13,7
itviec:a6012c0b-8140-4e44-9229-49c5cac3da07,AI-Powered Principal Fullstack Engineer,"MONEY FORWARD VIETNAM CO.,LTD",AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Lead,Hà Nội,bank_finance,16,7
itviec:a9e20032-f826-421d-ad09-e3c7ff6b11ad,Knowledge System Lead,LeapXpert,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Lead,Hồ Chí Minh,tech_software,6,7
itviec:bd5d1a16-2345-48ff-a062-0e2b1f521be9,Product Owner,Crossian,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Senior,Hồ Chí Minh,unknown,2,7
itviec:c03bb9ea-d9e5-4b3a-b17a-ca3c9b1ee07e,Microsoft 365 AI Solutions Architect,SGH Asia Ltd.,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Unknown,Hồ Chí Minh,unknown,4,7
itviec:c7206199-9368-40ec-b148-611b50bd3c32,AI Native Platform Engineer,"MONEY FORWARD VIETNAM CO.,LTD",AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Senior,Hà Nội,bank_finance,12,7
itviec:c8f13afd-7011-4a9a-bb8f-7199f32e1753,AI Engineer,WBC Việt Nam,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Mid,Hà Nội,unknown,8,7
itviec:cf56bb51-6b20-4d18-becd-a7142f0fcd1a,AI Engineer,Chailease,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Junior,Hồ Chí Minh,bank_finance,15,7
itviec:d3f3056e-be97-4924-a1a0-4baaa096b6f9,Applied AI Engineer,Innotech Vietnam Corporation,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Senior,Hồ Chí Minh,tech_software,8,7
itviec:d831df0a-5e3b-4d1b-9bf8-fb26a76ca618,Agentic Coding Specialist,Scandinavian Software Park,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Senior,Hà Nội,tech_software,16,7
itviec:d8c89cc9-4d91-4360-90a1-b4637c08da29,AI Engineer Intern,Innotech Vietnam Corporation,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Intern,Hồ Chí Minh,tech_software,11,7
itviec:dcb24147-4eea-4ca6-83f9-4cf04ad6aca5,Junior AI Engineer - LLM,TRUONG MINH THINH TECHNOLOGY JOINT STOCK COMPANY,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Junior,Hồ Chí Minh,education,13,7
itviec:de745978-18fd-4c18-b546-91c906331177,AI Agent Engineer : Build the Agent Layer,Panto Martech LLC,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Mid,,tech_software,7,7
itviec:e6bfb734-80f9-4620-b512-b5fe63414b34,Junior AI Engineer,Công ty Cổ Phần An Ninh Mạng THD,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Junior,Hồ Chí Minh,tech_software,19,7
itviec:ebc1b88d-64c3-48f7-9f4a-26a71ceb4b83,AI Agent Engineer,TRUONG MINH THINH TECHNOLOGY JOINT STOCK COMPANY,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Junior,Hồ Chí Minh,education,11,7
itviec:ec0dfc1d-f26b-41e8-8a7c-bf5c0b4c1e7b,Lead AI Engineer,Topicus Vietnam,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Lead,Hồ Chí Minh,tech_software,14,7
itviec:f377de57-345c-46d6-8e28-56ab13de3b54,AI Engineer,Công ty TNHH Xcons E&C,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Junior,Hồ Chí Minh,real_estate_construction,7,7
vietnamworks:2043283,AI Solution Engineer,TTT Corporation,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Senior,Hồ Chí Minh,unknown,3,7
vietnamworks:2048925,AI Engineer,K&M Holdings,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Junior,Hà Nội,unknown,4,7
vietnamworks:2050345,AI Application Developer | E-Commerce App Developer,Công Ty Cổ Phần Green Leaf Holding,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Mid,Hà Nội,unknown,6,7
vietnamworks:2056352,AI Solution Architect,Công Ty Cổ Phần Sunteco,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Senior,Hà Nội,unknown,4,7
vietnamworks:2056610,AI Developer,KPMG Việt Nam,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Mid,Hồ Chí Minh,consulting_audit,7,7
vietnamworks:2058294,Agentic Ai,FPT Software,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Mid,Hồ Chí Minh,tech_software,5,7
vietnamworks:2062218,AI Engineer,Công Ty TNHH YIC One,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Mid,Hà Nội,unknown,4,7
vietnamworks:2064225,RPA & AI Automation Engineer,Odyssey Resources (Vietnam) Limited.,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Senior,Hồ Chí Minh,unknown,2,7
vietnamworks:2064779,Kỹ Sư Trí Tuệ Nhân Tạo,Công Ty Cổ Phần Tập Đoàn Hoa Sen,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Mid,Hồ Chí Minh,manufacturing,2,7
vietnamworks:2066128,AI Expert - Khối Công Nghệ Thông Tin,NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Senior,Hà Nội,bank_finance,7,7
