job_id,title_clean,company,job_family,jf_domain,jf_subdomain,seniority,city,company_type,n_skills,text_len,dominant_topic,topic_weight,dominant_topic_share
itviec:ccf7daee-80e1-454e-97e0-db8a55d66934,Senior Business Application Analyst,Ngân hàng TMCP Phương Đông | OCB,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Senior,Hồ Chí Minh,bank_finance,3,414,4,0.271135,0.8671
itviec:60dcf0fc-4688-40d2-ac57-182b4b4f7fca,Business Analyst,CÔNG TY CỔ PHẦN CÔNG NGHỆ & TRÍ TUỆ NHÂN TẠO ASTRAL-X,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Mid,Hà Nội,tech_software,3,1417,4,0.259581,0.8212
itviec:71ead403-73a5-4107-ab5d-a8c5acc68f0d,Business Analyst,Công ty Cổ phần Cơ điện lạnh Hoàng Đạt,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Mid,Hà Nội,manufacturing,2,1558,4,0.259315,0.7947
itviec:bdab4acb-7962-46e7-8ed4-0ec469fcecb3,Business Analyst,Nova Engine Software Solution,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Junior,Hà Nội,tech_software,9,2381,4,0.253695,0.7173
itviec:87ad726d-1ff5-4be5-9eec-7221857a93f0,Business Analyst,1Office| Workway,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Lead,Hà Nội,unknown,7,3969,4,0.250187,0.6964
itviec:15eaa393-1cd8-4fa9-b4cc-69067c1ff118,Middle/Senior Business Analyst,Alpaca Vietnam,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Senior,Hồ Chí Minh,unknown,5,2459,4,0.244117,0.6504
vietnamworks:2067971,Chuyên Gia/Chuyên Viên Business Analyst,Công Ty Cổ Phần Chứng Khoán Agribank,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Senior,Hà Nội,bank_finance,1,594,4,0.239825,0.7814
vietnamworks:2058479,Business Analyst Leader,CMC Cyber Security,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Manager,Hà Nội,tech_software,2,585,4,0.23721,0.8387
itviec:caf59320-2a43-4f72-bbd9-72b78d1fff6e,Business Analyst,Cadena Vietnam,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Mid,Hồ Chí Minh,unknown,4,1376,4,0.228745,0.7338
vietnamworks:2064835,Business Analyst,CÔNG TY TNHH EZ TECH VIỆT NAM,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Mid,Hà Nội,tech_software,1,525,4,0.228302,0.7923
vietnamworks:2056726,Chuyên Viên Phân Tích Nghiệp Vụ,Bệnh Viện Da Liễu Trung Ương,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Lead,Hà Nội,healthcare_pharma,1,585,4,0.226499,0.8701
careerviet:35C7958C,Business Analyst,CÔNG TY TNHH CÔNG NGHỆ B2B,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Junior,Hồ Chí Minh,tech_software,7,1635,4,0.220963,0.7006
itviec:51a51362-f6a5-40d0-b2cd-e9ab245ee522,Product Owner,Earth Venture,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Mid,Hồ Chí Minh,unknown,3,597,4,0.219892,0.8892
itviec:18d299b3-e6a4-4ca7-968a-febd1611c762,Senior Product Owner,One Mount Group,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Senior,Hà Nội,tech_software,6,3064,4,0.21598,0.6438
itviec:c63175be-f082-4bb8-a2c7-7b50ab44309e,Business Analyst,ISOFH,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Junior,Hà Nội,unknown,3,1752,4,0.214417,0.7046
vietnamworks:2060695,Chuyên Viên Phân Tích và Thiết Kế Hệ Thống,Tổng Công Ty CP Bảo Hiểm Toàn Cầu (GIC),BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Senior,Hồ Chí Minh,bank_finance,5,694,4,0.209831,0.7594
itviec:09d20403-76db-45d0-b524-040fd33bdae7,Technical Business Analyst,LINH LONG ELECTRONIC ENGINEERING,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Mid,Hồ Chí Minh,manufacturing,7,3003,4,0.204383,0.5578
itviec:7bf45d27-950b-4903-a8cf-a2aec6ef5e87,Business Analyst,Tinh Van Consulting,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Mid,Hà Nội,consulting_audit,7,2015,4,0.202195,0.536
itviec:7994b818-c481-447c-b39e-d64fb0c0e6d2,Junior Business Analyst-Chuyên viên Phân tích nghiệp vụ,AITS | Vietnam Airlines,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Junior,Hà Nội,logistics,5,2378,4,0.198315,0.5672
vietnamworks:2060209,Business Analyst,Tasco Joint Stock Company,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Mid,Hà Nội,manufacturing,1,566,4,0.198104,0.8543
itviec:6d7e4a83-e0f5-4f10-a283-353f3a13aa27,Business Analyst,TRUONG MINH THINH TECHNOLOGY JOINT STOCK COMPANY,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Senior,Hồ Chí Minh,education,5,4516,4,0.197853,0.5966
vietnamworks:2057673,Senior Business Analyst,Công ty cổ phần Tư vấn Đầu tư và Xây dựng Giao thông Vận tải,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Senior,Hà Nội,consulting_audit,2,596,4,0.184181,0.7168
itviec:5a20d7b7-6a84-4554-b747-60e824cc492c,IT Business Analyst,Laidon Group,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Mid,Đà Nẵng,unknown,3,3203,4,0.184066,0.534
vietnamworks:2056628,Business Analyst Lead,CÔNG TY CỔ PHẦN SYNODUS,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Lead,Hà Nội,unknown,1,567,4,0.180185,0.6843
itviec:d4acbee5-a745-42d6-80e3-4238639020ed,Business Analyst,FPT Digital,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Lead,Hồ Chí Minh,tech_software,7,2493,4,0.177143,0.5073
itviec:6fe8faa5-1e27-4685-824e-84932991302c,Business Analyst,xboss,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Mid,Hồ Chí Minh,unknown,4,2524,4,0.176562,0.5527
itviec:f1d6562a-6d1d-42ef-b6ae-5c94b8c75a50,Thực tập sinh Phân tích nghiệp vụ Oracle Support,FPT IS,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Intern,Hà Nội,tech_software,4,428,4,0.175645,0.5118
itviec:467e2a38-3ee0-4359-8edb-d3dbef3a8dd9,Business Analyst - Middle+ - Upto 2000$,Viettel Post (A Member of Viettel Group),BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Mid,Hà Nội,logistics,4,2323,4,0.174082,0.5949
itviec:332987a8-2c53-4888-b26b-4e8e15e1678c,IT Business Analyst,PAL TECH,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Mid,Hồ Chí Minh,tech_software,2,2369,4,0.172588,0.5481
itviec:ae6afb7b-a7b9-48f7-850d-2ce0bb0a28b8,Business Analyst,GiMASYS,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Senior,Hà Nội,tech_software,9,3644,4,0.171639,0.577
vietnamworks:2062119,Trụ Sở Chính - Hà Nội - Tuyển Dụng Nhân Viên Phát Triển và Quản Lý Sản Phẩm,Công Ty Cổ Phần Chứng Khoán Agribank,PRODUCT_ANALYST,Analytics,Business / Domain Analysis,Mid,Hà Nội,bank_finance,1,613,4,0.167282,0.6293
vietnamworks:2065798,Senior Business Analyst,Công Ty TNHH Giải Pháp Công Nghệ Cộng,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Senior,Hà Nội,tech_software,3,613,4,0.165173,0.5512
itviec:b6747f11-16fc-478d-a0e4-5fe85dc81bc1,ERP/Logistics Senior Business Analyst,Pacific Technology,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Senior,Hồ Chí Minh,tech_software,4,2718,4,0.162791,0.5225
itviec:f4861336-e8be-42e5-b0be-d76cd1010f9c,Project Manager cum Business Analyst,TJ Tech,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Manager,Hà Nội,tech_software,3,2707,4,0.156876,0.5185
itviec:9ad74311-3d00-4a87-be1e-5b42abf5a3f2,IT Business Analyst,ABBANK,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Senior,Hà Nội,bank_finance,2,2513,4,0.150016,0.4479
vietnamworks:2066774,IT Business Analyst,Shinhan Vietnam Finance Company Limited,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Mid,Hồ Chí Minh,bank_finance,2,810,4,0.147339,0.5779
itviec:c3a19c4e-1407-4dc2-bb6b-736666d13272,Business Analyst for Edtech project,CÔNG TY TNHH TEENUP,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Junior,Hà Nội,unknown,5,2055,4,0.145849,0.5128
vietnamworks:2041233,Finance Business Analyst Manager - ID4156,VPBank - Https://tuyendung.vpbank.com.vn/,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Manager,Hà Nội,bank_finance,1,566,4,0.139666,0.5118
itviec:69aaf2d2-7974-42a7-8e1e-64bcef9de2ee,Data Business Analyst – ID6813,VPBank,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Mid,Hà Nội,bank_finance,6,2406,4,0.136246,0.386
vietnamworks:2061238,Integration Engineer,"Truecommerce Vietnam Company, Limited",BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Junior,Hồ Chí Minh,ecommerce,3,816,4,0.135855,0.6012
vietnamworks:2055036,Chuyên Viên Cao Cấp Tối Ưu Vận Hành - Senior Business Analyst,GSM,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Senior,Hà Nội,unknown,5,674,4,0.135327,0.4957
vietnamworks:2056091,Senior IT Business Analyst cum Product Manager,Dai-Ichi Life Vietnam,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Manager,Hồ Chí Minh,bank_finance,1,879,4,0.134073,0.5472
careerviet:35C793DA,Chuyên viên phân tích nghiệp vụ 20-30 triệu + thưởng hàng tháng,CÔNG TY CỔ PHẦN PHÁT TRIỂN CƠ ĐIỆN LẠNH HOÀNG ĐẠT,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Mid,Hà Nội,manufacturing,1,1321,4,0.13338,0.6031
itviec:69262a1d-b111-4a17-970b-1780579a43a3,Senior Business Analyst,Excel Technologies,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Senior,Hồ Chí Minh,tech_software,7,5099,4,0.126889,0.3916
vietnamworks:2060347,Senior CVM Business Analyst,Home Credit Vietnam - Explore Your Dream Team,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Senior,Hồ Chí Minh,bank_finance,2,805,4,0.124464,0.4746
itviec:8cde8116-7713-448f-a2a3-18316d9d5e89,IT Application Implementation (seasonal 1 year contract,Wilmar CLV (Cambodia Laos Vietnam),BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Mid,Hồ Chí Minh,energy_agri,4,3780,4,0.123867,0.378
vietnamworks:2059378,Business Analyst,Công Ty Cổ Phần Chứng Khoán KIS Việt Nam,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Junior,Hồ Chí Minh,bank_finance,1,932,4,0.118066,0.5159
itviec:61f0b416-8d7f-4a2b-9f1c-b3656775ec35,Data Analyst,Deliveree On-Demand Logistics,DATA_ANALYST,Analytics,Data Analysis & BI,Mid,Hồ Chí Minh,logistics,13,620,4,0.112288,0.3561
vietnamworks:2059576,Finance Business Analyst Leader,Công Ty Cổ Phần Dịch Vụ Thương Mại Tổng Hợp Wincommerce - Thành Viên Tập Đoàn Masan,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Manager,Hà Nội,retail_consumer,0,578,4,0.103232,0.5758
vietnamworks:2056077,Product Operation Specialist,Công Ty TNHH Công Nghệ Tài Chính New Asia,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Mid,Hồ Chí Minh,bank_finance,2,662,4,0.100452,0.529
vietnamworks:2059395,Chuyên Viên Phân Tích Nghiệp Vụ,Công Ty Cổ Phần Chứng Khoán SSI,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Mid,Hà Nội,bank_finance,2,811,4,0.100034,0.5023
vietnamworks:2065727,Product Analyst,GEEK Up,PRODUCT_ANALYST,Analytics,Business / Domain Analysis,Mid,Hà Nội,tech_software,2,746,4,0.09911,0.5297
vietnamworks:2050484,Nhân Viên Nghiệp Vụ Hệ Thống Phần Mềm,Công Ty TNHH MTV Logistics Viettel,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Junior,Hà Nội,logistics,1,654,4,0.097782,0.5838
vietnamworks:2067784,Phó Trưởng Phòng Phân Tích Nghiệp Vụ,Công Ty Dịch Vụ Số Bưu Điện – Tổng Công Ty Bưu Điện Việt Nam,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Manager,Hà Nội,logistics,1,550,4,0.097518,0.4923
vietnamworks:2056067,Senior Business Finance Analyst,"Piaggio Vietnam Co., Ltd (Pvn)",BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Senior,Vĩnh Phúc,manufacturing,2,851,4,0.095969,0.4514
itviec:1f2aa5ff-7840-434d-84a3-d616fdceb11f,CV/CVCC Phát triển hệ thống Quản trị tài chính - K.CNTT,PVcomBank,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hà Nội,bank_finance,6,2425,4,0.092575,0.374
vietnamworks:2060599,"Senior Officer, Data Translator - TechcomLife",Techcombank,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Senior,Hà Nội,bank_finance,9,927,4,0.086346,0.3153
vietnamworks:2038862,Nhân Viên IT,Công Ty TNHH Dainese Việt Nam,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Senior,,unknown,2,637,4,0.085018,0.4445
vietnamworks:2043972,ERP Analyst,CÔNG TY TNHH THƯƠNG MẠI ĐIỆN TỬ 3T,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Mid,Hồ Chí Minh,ecommerce,3,538,4,0.084811,0.4605
glints:d1eaf0b8-afa6-4613-8358-8ed81db0ced7,Chuyên Viên Phân Tích Thống Kê,CHI NHÁNH CÔNG TY TNHH TP THÁI SƠN KHO HÀNG NGUYỄN THÁI BÌNH,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Junior,,logistics,4,487,4,0.059703,0.4218
vietnamworks:2038765,Chuyên Viên Quản Lý Hiệu Quả Kinh Doanh,Công Ty TNHH Chứng Khoán ACB,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Mid,Hồ Chí Minh,bank_finance,3,674,4,0.05434,0.3309
vietnamworks:2061155,"Chuyên viên, Chuyên viên cao cấp Xây dựng Mô hình rủi ro - Risk Modeling Specialist, Senior Specialist - Khối Quản trị rủi ro",NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK,RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Senior,Hà Nội,bank_finance,3,683,5,0.352046,1.0
vietnamworks:2064181,Chuyên viên Mô hình rủi ro - Data Science & Risk Modeling Spealist - Khối Quản trị rủi ro,NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK,RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Junior,Hà Nội,bank_finance,6,682,5,0.335927,0.9547
vietnamworks:2044576,Chuyên Gia Chiến Lược Rủi Ro - Id2201,VPBank - Https://tuyendung.vpbank.com.vn/,RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Senior,Hà Nội,bank_finance,1,596,5,0.328391,1.0
vietnamworks:2058855,Chuyên Viên Cao Cấp Quản Trị Rủi Ro Công Nghệ - Senior IT Risks Management Specialist - Khối Quản Trị Rủi Ro,NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK,RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Senior,Hà Nội,bank_finance,3,728,5,0.316826,0.9235
vietnamworks:2061149,"Chuyên viên, Chuyên viên cao cấp mảng Chính sách rủi ro tín dụng - Credit Risk Policy Specialist, Senior Specialist - Khối Quản trị rủi ro",NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK,RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Senior,Hà Nội,bank_finance,1,681,5,0.308705,0.9484
careerviet:35C72622,Chuyên viên cấp cao/Chuyên gia Phòng Quản trị Mô hình và Danh mục - Khối Quản trị rủi ro,Ngân Hàng TMCP Quốc Dân (NCB),RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Senior,Hà Nội,bank_finance,10,2348,5,0.262926,0.7686
vietnamworks:2066944,Chuyên Gia Quản Trị Rủi Ro,MISA Jointstock Company,RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Senior,Hồ Chí Minh,tech_software,0,549,5,0.261022,1.0
vietnamworks:2066686,_Chuyên Viên Kiểm Định Mô Hình Rủi Ro Tín Dụng,Ngân Hàng TMCP Ngoại Thương Việt Nam - Vietcombank,RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Junior,Hà Nội,bank_finance,4,667,5,0.258421,0.846
careerviet:35C780AF,QLRR_Chuyên Viên Cao Cấp Quản Lý Rủi Ro Thanh Khoản,Ngân hàng TMCP Phát triển TP.HCM (HDBank),RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Senior,Hồ Chí Minh,bank_finance,10,2849,5,0.250658,0.7064
vietnamworks:2066682,Chuyên viên cao cấp/Chuyên viên chính phân tích dữ liệu Khách hàng - Khối Ngân hàng Cá nhân,Ngân hàng TMCP Tiên Phong (TPBank),DATA_ANALYST,Analytics,Data Analysis & BI,Senior,Hà Nội,bank_finance,3,657,5,0.249594,0.8987
vietnamworks:2062359,Chuyên Gia Xây Dựng Mô Hình Rủi Ro - Id458,VPBank - Https://tuyendung.vpbank.com.vn/,RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Senior,Hồ Chí Minh,bank_finance,2,609,5,0.242374,0.9963
vietnamworks:2065270,Chuyên Viên Quản Trị Rủi Ro,Công Ty CP Nhựa Thiếu Niên Tiền Phong,RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Mid,Hải Phòng,manufacturing,1,518,5,0.239911,1.0
vietnamworks:2068697,Chuyên Viên - Phòng Giám Sát Giao Dịch và Quản Lý Rủi Ro - Risk Management - Khối Vận Hành,NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK,RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Lead,Hồ Chí Minh,bank_finance,6,647,5,0.229366,0.6921
vietnamworks:2058848,Chuyên Viên Quản Lý Chất Lượng Dữ Liệu - Data Quality Management Specialist - Khối Dữ Liệu,NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK,DATA_GOVERNANCE,Governance & Architecture,Governance & Architecture,Junior,Hà Nội,bank_finance,2,667,5,0.22823,0.8413
careerviet:35C79AE2,Chuyên gia/CVCC Mô hình rủi ro,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Senior,Hà Nội,bank_finance,7,3242,5,0.226569,0.6322
careerviet:35C7A1C6,Chuyên viên cao cấp Phân tích dữ liệu rủi ro,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),DATA_ANALYST,Analytics,Data Analysis & BI,Senior,Hà Nội,bank_finance,11,3119,5,0.215301,0.5486
vietnamworks:2067749,CVC Quản Lý Hiệu Suất Ngân Hàng Định Chế Tài Chính - QLTC - MSB - 3K050,Ngân Hàng Thương Mại Cổ Phần Hàng Hải Việt Nam (MSB),BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Senior,Hà Nội,bank_finance,2,606,5,0.208288,1.0
vietnamworks:2066071,风险管理岗/ Quản Lý Rủi Ro / Risk Management - Biết Tiếng Trung,Ngân Hàng Industrial And Commercial BANK Of China Limited- CN Tp Hà Nội,RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Mid,Hà Nội,bank_finance,1,502,5,0.20371,0.9551
vietnamworks:2059023,Chuyên Viên Phân Tích Khách Hàng Doanh Nghiệp - Business Customer Data Analyst - Khối Dữ Liệu,NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK,DATA_ANALYST,Analytics,Data Analysis & BI,Junior,Hà Nội,bank_finance,7,739,5,0.202906,0.5798
itviec:022aede4-d67c-4e93-ab16-0341c46a28c1,IT Governance Risk Compliance,EVF,DATA_GOVERNANCE,Governance & Architecture,Governance & Architecture,Junior,Hà Nội,unknown,5,3127,5,0.192748,0.5771
vietnamworks:2058847,Chuyên Viên Cao Cấp Bảo Mật Dữ Liệu - Khối Dữ Liệu - Senior Data Security - Data Division,NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK,DATA_GOVERNANCE,Governance & Architecture,Governance & Architecture,Senior,Hà Nội,bank_finance,3,689,5,0.190175,0.7409
vietnamworks:2064183,"Chuyên viên cao cấp, Chuyên gia Kiểm định Mô hình kinh doanh - Senior Business Model Validation Analyst - Khối Dữ liệu",NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Senior,Hà Nội,bank_finance,9,769,5,0.186253,0.5398
vietnamworks:2067415,Sinh Viên Tài Năng Khối Quản Lý Rủi Ro,Ngân Hàng TMCP Ngoại Thương Việt Nam - Vietcombank,RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Intern,Hồ Chí Minh,bank_finance,1,582,5,0.180167,0.7123
vietnamworks:2059846,"Chuyên Gia Quản Trị và Phân Tích Danh Mục, Phòng Quản Trị Rủi Ro Tín Dụng và Phân Tích Danh Mục, Khối QTRR",Ngân Hàng TMCP Đại Chúng Việt Nam,RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Senior,Hà Nội,bank_finance,3,647,5,0.179437,0.7433
vietnamworks:2056495,Chuyên Viên Cao Cấp Quản Lý Năng Suất và Hiệu Quả Hoạt Động NHBL,Ngân Hàng TMCP Quốc Tế Việt Nam (VIB),BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Senior,Hà Nội,bank_finance,1,632,5,0.171626,0.8152
topdev:2109210,CVC Data Governance,Ngân hàng TMCP Công Thương Việt Nam (Vietinbank),DATA_GOVERNANCE,Governance & Architecture,Governance & Architecture,Mid,Hà Nội,bank_finance,7,1495,5,0.169304,0.5769
careerviet:35C71763,Senior Risk Modelling Development Specialist,FE CREDIT,RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Senior,Hồ Chí Minh,bank_finance,11,1403,5,0.167745,0.4341
careerviet:35C77D47,Chuyên viên Quản lý Kho và Mô hình dữ liệu,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,bank_finance,11,1989,5,0.166107,0.4673
careerviet:35C6FA56,"Chuyên viên cao cấp Giám sát, Kiểm tra và Cơ cấu tín dụng Khách hàng Doanh nghiệp Lớn",Ngân Hàng TMCP Tiên Phong (TPBank),RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Lead,Hà Nội,bank_finance,0,2164,5,0.16573,0.6393
careerviet:35C7AD43,Data Engineer - Dự án CNTT,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,bank_finance,11,1889,5,0.161621,0.4375
vietnamworks:2059019,Chuyên Viên Cao Cấp - Phòng Tài Chính - Khối Tài Chính Kế Toán,NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK,RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Senior,Hà Nội,bank_finance,3,657,5,0.16137,0.7297
vietnamworks:2058849,Chuyên Viên Báo Cáo Tuân Thủ - Compliance Reporting Officer - Khối Dữ Liệu,NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK,BI,Analytics,Data Analysis & BI,Junior,Hà Nội,bank_finance,6,634,5,0.16045,0.5367
careerviet:35C786FD,ESG Coordinator,VINFAST TRADING AND PRODUCTION JSC,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Mid,,manufacturing,2,1308,5,0.160052,0.6483
vietnamworks:2060767,Chuyên Viên Phân Tích Nghiệp Vụ IT,Công Ty TNHH Chứng Khoán NH Việt Nam,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Mid,Hà Nội,bank_finance,0,546,5,0.159777,0.85
careerviet:35C71365,Senior Data Management Specialist – Business Analyst - ID4328,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Senior,Hà Nội,bank_finance,7,3699,5,0.159363,0.4964
vietnamworks:2039022,Nhân Viên Phân Tích Nghiệp Vụ,Công Ty TNHH Chứng Khoán ACB,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Mid,Hồ Chí Minh,bank_finance,1,567,5,0.157954,0.7113
careerviet:35C7264D,Chuyên gia Kế toán tổng hợp - Khối Quản trị Tài chính,HR Vietnam’s ESS Client,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Senior,Hồ Chí Minh,recruitment_agency,5,3202,5,0.155199,0.4713
vietnamworks:2057705,CV/CVC/CVCC Kỹ Thuật Dữ Liệu,Ngân hàng Lộc Phát Việt Nam LPBank,DATA_ANALYST,Analytics,Data Analysis & BI,Senior,Hà Nội,bank_finance,5,609,5,0.14748,0.6214
careerviet:35C74581,Chuyên gia Kiểm toán Công nghệ thông tin,CÔNG TY TÀI CHÍNH TÍN DỤNG TIÊU DÙNG TNHH MTV AEON,RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Senior,Hà Nội,bank_finance,10,5157,5,0.134431,0.3654
vietnamworks:2055992,Chuyên Viên Cao Cấp Phân Tích Doanh Nghiệp,Công Ty Cổ Phần Chứng Khoán KB Việt Nam,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Senior,Hà Nội,bank_finance,2,602,5,0.134398,0.72
vietnamworks:2058853,Chuyên Viên Cao Cấp Khoa Học Dữ Liệu - Data Scientist - Khối Dữ Liệu,NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK,DATA_SCIENTIST,AI / Machine Learning,Data / Decision Science,Senior,Hà Nội,bank_finance,7,706,5,0.130767,0.4594
careerviet:35C70C22,Senior Business Intelligence - Mảng Đầu Tư,NGÂN HÀNG TMCP KỸ THƯƠNG VIỆT NAM (TECHCOMBANK),BI,Analytics,Data Analysis & BI,Senior,Hà Nội,bank_finance,5,2837,5,0.124681,0.4244
vietnamworks:2067416,"Sinh Viên Tài Năng Khối Công Nghệ Thông Tin, Dữ Liệu",Ngân Hàng TMCP Ngoại Thương Việt Nam - Vietcombank,DATA_GOVERNANCE,Governance & Architecture,Governance & Architecture,Intern,Hà Nội,bank_finance,1,613,5,0.112035,0.602
itviec:e726ad5e-2695-47ac-acd4-db6bb1488236,Chuyên viên Phòng Quản trị dữ liệu – Khối CN và DL,Ngân hàng TNHH MTV Việt Nam Hiện Đại (MBV),DATA_GOVERNANCE,Governance & Architecture,Governance & Architecture,Unknown,Hà Nội,bank_finance,8,1517,5,0.10914,0.3637
careerviet:35C75DFA,HO - Phó phòng phát triển sản phẩm số,Ngân Hàng TMCP Phương Đông - OCB,PRODUCT_ANALYST,Analytics,Business / Domain Analysis,Manager,Hồ Chí Minh,bank_finance,3,4370,5,0.108326,0.4797
vietnamworks:2065113,Chuyên Viên Bảo Mật Dữ Liệu - Mã Số: Anbm-02,Chi Nhánh Trung Tâm Công Nghệ Thông Tin Tập Đoàn Bảo Việt,DATA_GOVERNANCE,Governance & Architecture,Governance & Architecture,Mid,Hà Nội,tech_software,3,621,5,0.103051,0.5368
